"arrangeVar","groupSize","totalSus","nDesc","nGroups","opt","totalTest","i","p0","pI","threshold","n"
"fam",1,2923,40,2923,"num",2923,5,0.986315429353404,0.005,0.746551998786163,2923
"buil",1,2923,40,2923,"num",2923,5,0.986315429353404,0.005,0.746551998786163,2923
"nei",1,2923,40,2923,"num",2923,5,0.986315429353404,0.005,0.746551998786163,2923
"infP",1,2923,40,2923,"num",2923,5,0.986315429353404,0.005,0.746551998786163,2923
"fam",14,694,652,50,"num",92,1,0.00432276657060519,0.005,0.74464194548782,694
"buil",14,694,653,50,"num",91,1,0.00432276657060519,0.005,0.74464194548782,694
"nei",15,694,651,47,"num",90,1,0.00432276657060519,0.005,0.74464194548782,694
"infP",15,694,652,47,"num",89,1,0.00432276657060519,0.005,0.74464194548782,694
"sus",34,694,661,21,"num",54,1,0.00432276657060519,0.005,0.74464194548782,694
"sus",6,694,594,116,"num",216,2,0.0259365994236311,0.005,0.74464194548782,694
"fam",7,694,604,100,"num",190,2,0.0259365994236311,0.005,0.74464194548782,694
"buil",7,694,590,100,"num",204,2,0.0259365994236311,0.005,0.74464194548782,694
"nei",7,694,582,100,"num",212,2,0.0259365994236311,0.005,0.74464194548782,694
"infP",18,694,659,39,"num",74,2,0.0259365994236311,0.005,0.74464194548782,694
"sus",3,694,506,232,"num",420,3,0.103746397694524,0.005,0.74464194548782,694
"fam",5,694,514,139,"num",319,3,0.103746397694524,0.005,0.74464194548782,694
"nei",5,694,449,139,"num",384,3,0.103746397694524,0.005,0.74464194548782,694
"buil",6,694,478,116,"num",332,3,0.103746397694524,0.005,0.74464194548782,694
"infP",24,694,600,29,"num",123,3,0.103746397694524,0.005,0.74464194548782,694
"sus",1,694,400,694,"num",694,4,0.423631123919308,0.005,0.74464194548782,694
"fam",5,694,190,139,"num",643,4,0.423631123919308,0.005,0.74464194548782,694
"buil",7,694,186,100,"num",608,4,0.423631123919308,0.005,0.74464194548782,694
"nei",7,694,153,100,"num",641,4,0.423631123919308,0.005,0.74464194548782,694
"infP",64,694,379,11,"num",326,4,0.423631123919308,0.005,0.74464194548782,694
"sus",1,694,177,694,"num",694,5,0.744956772334294,0.005,0.74464194548782,694
"fam",1,694,177,694,"num",694,5,0.744956772334294,0.005,0.74464194548782,694
"buil",1,694,177,694,"num",694,5,0.744956772334294,0.005,0.74464194548782,694
"infP",50,694,100,14,"num",608,5,0.744956772334294,0.005,0.74464194548782,694
"nei",64,694,64,11,"num",641,5,0.744956772334294,0.005,0.74464194548782,694
"sus",1,694,87,694,"num",694,6,0.87463976945245,0.005,0.74464194548782,694
"fam",1,694,87,694,"num",694,6,0.87463976945245,0.005,0.74464194548782,694
"buil",1,694,87,694,"num",694,6,0.87463976945245,0.005,0.74464194548782,694
"nei",1,694,87,694,"num",694,6,0.87463976945245,0.005,0.74464194548782,694
"infP",41,694,82,17,"num",629,6,0.87463976945245,0.005,0.74464194548782,694
"sus",1,694,38,694,"num",694,7,0.945244956772334,0.005,0.74464194548782,694
"fam",1,694,38,694,"num",694,7,0.945244956772334,0.005,0.74464194548782,694
"buil",1,694,38,694,"num",694,7,0.945244956772334,0.005,0.74464194548782,694
"nei",1,694,38,694,"num",694,7,0.945244956772334,0.005,0.74464194548782,694
"infP",28,694,28,25,"num",691,7,0.945244956772334,0.005,0.74464194548782,694
"sus",1,694,17,694,"num",694,8,0.975504322766571,0.005,0.74464194548782,694
"fam",1,694,17,694,"num",694,8,0.975504322766571,0.005,0.74464194548782,694
"buil",1,694,17,694,"num",694,8,0.975504322766571,0.005,0.74464194548782,694
"nei",1,694,17,694,"num",694,8,0.975504322766571,0.005,0.74464194548782,694
"infP",1,694,17,694,"num",694,8,0.975504322766571,0.005,0.74464194548782,694
"sus",1,694,8,694,"num",694,9,0.988472622478386,0.005,0.74464194548782,694
"fam",1,694,8,694,"num",694,9,0.988472622478386,0.005,0.74464194548782,694
"buil",1,694,8,694,"num",694,9,0.988472622478386,0.005,0.74464194548782,694
"nei",1,694,8,694,"num",694,9,0.988472622478386,0.005,0.74464194548782,694
"infP",1,694,8,694,"num",694,9,0.988472622478386,0.005,0.74464194548782,694
"sus",14,2168,2015,155,"num",308,1,0.00507380073800738,0.005,0.706874065718148,2168
"nei",14,2168,2028,155,"num",295,1,0.00507380073800738,0.005,0.706874065718148,2168
"buil",15,2168,2019,145,"num",294,1,0.00507380073800738,0.005,0.706874065718148,2168
"infP",16,2168,2043,136,"num",261,1,0.00507380073800738,0.005,0.706874065718148,2168
"fam",18,2168,2007,121,"num",282,1,0.00507380073800738,0.005,0.706874065718148,2168
"sus",5,2168,1553,434,"num",1049,2,0.0631918819188192,0.005,0.706874065718148,2168
"fam",5,2168,1660,434,"num",942,2,0.0631918819188192,0.005,0.706874065718148,2168
"buil",5,2168,1653,434,"num",949,2,0.0631918819188192,0.005,0.706874065718148,2168
"nei",5,2168,1593,434,"num",1009,2,0.0631918819188192,0.005,0.706874065718148,2168
"infP",21,2168,1945,104,"num",327,2,0.0631918819188192,0.005,0.706874065718148,2168
"sus",1,2168,1354,2168,"num",2168,3,0.375461254612546,0.005,0.706874065718148,2168
"fam",5,2168,710,434,"num",1892,3,0.375461254612546,0.005,0.706874065718148,2168
"buil",6,2168,708,362,"num",1822,3,0.375461254612546,0.005,0.706874065718148,2168
"nei",6,2168,675,362,"num",1855,3,0.375461254612546,0.005,0.706874065718148,2168
"infP",12,2168,1152,181,"num",1197,3,0.375461254612546,0.005,0.706874065718148,2168
"sus",1,2168,463,2168,"num",2168,4,0.786439114391144,0.005,0.706874065718148,2168
"fam",1,2168,463,2168,"num",2168,4,0.786439114391144,0.005,0.706874065718148,2168
"buil",1,2168,463,2168,"num",2168,4,0.786439114391144,0.005,0.706874065718148,2168
"nei",1,2168,463,2168,"num",2168,4,0.786439114391144,0.005,0.706874065718148,2168
"infP",58,2168,458,38,"num",1748,4,0.786439114391144,0.005,0.706874065718148,2168
"sus",1,2168,56,2168,"num",2168,5,0.974169741697417,0.005,0.706874065718148,2168
"fam",1,2168,56,2168,"num",2168,5,0.974169741697417,0.005,0.706874065718148,2168
"buil",1,2168,56,2168,"num",2168,5,0.974169741697417,0.005,0.706874065718148,2168
"nei",1,2168,56,2168,"num",2168,5,0.974169741697417,0.005,0.706874065718148,2168
"infP",1,2168,56,2168,"num",2168,5,0.974169741697417,0.005,0.706874065718148,2168
"sus",27,2526,2445,94,"num",175,1,0.00118764845605701,0.001,0.738254183530808,2526
"buil",27,2526,2445,94,"num",175,1,0.00118764845605701,0.001,0.738254183530808,2526
"fam",29,2526,2440,88,"num",174,1,0.00118764845605701,0.001,0.738254183530808,2526
"nei",29,2526,2440,88,"num",174,1,0.00118764845605701,0.001,0.738254183530808,2526
"infP",29,2526,2442,88,"num",172,1,0.00118764845605701,0.001,0.738254183530808,2526
"sus",7,2526,2204,361,"num",683,2,0.0190023752969121,0.001,0.738254183530808,2526
"fam",8,2526,2230,316,"num",612,2,0.0190023752969121,0.001,0.738254183530808,2526
"nei",8,2526,2207,316,"num",635,2,0.0190023752969121,0.001,0.738254183530808,2526
"buil",9,2526,2175,281,"num",632,2,0.0190023752969121,0.001,0.738254183530808,2526
"infP",47,2526,2387,54,"num",193,2,0.0190023752969121,0.001,0.738254183530808,2526
"sus",3,2526,1500,842,"num",1868,3,0.157165479018211,0.001,0.738254183530808,2526
"fam",4,2526,1599,632,"num",1559,3,0.157165479018211,0.001,0.738254183530808,2526
"buil",5,2526,1492,506,"num",1540,3,0.157165479018211,0.001,0.738254183530808,2526
"nei",5,2526,1438,506,"num",1594,3,0.157165479018211,0.001,0.738254183530808,2526
"infP",17,2526,1938,149,"num",737,3,0.157165479018211,0.001,0.738254183530808,2526
"sus",1,2526,1146,2526,"num",2526,4,0.546318289786223,0.001,0.738254183530808,2526
"fam",5,2526,535,506,"num",2497,4,0.546318289786223,0.001,0.738254183530808,2526
"buil",6,2526,594,421,"num",2353,4,0.546318289786223,0.001,0.738254183530808,2526
"nei",8,2526,512,316,"num",2330,4,0.546318289786223,0.001,0.738254183530808,2526
"infP",12,2526,972,211,"num",1765,4,0.546318289786223,0.001,0.738254183530808,2526
"sus",1,2526,527,2526,"num",2526,5,0.791369754552652,0.001,0.738254183530808,2526
"fam",1,2526,527,2526,"num",2526,5,0.791369754552652,0.001,0.738254183530808,2526
"buil",1,2526,527,2526,"num",2526,5,0.791369754552652,0.001,0.738254183530808,2526
"infP",52,2526,416,49,"num",2159,5,0.791369754552652,0.001,0.738254183530808,2526
"nei",57,2526,56,45,"num",2515,5,0.791369754552652,0.001,0.738254183530808,2526
"sus",1,2526,282,2526,"num",2526,6,0.888361045130641,0.001,0.738254183530808,2526
"fam",1,2526,282,2526,"num",2526,6,0.888361045130641,0.001,0.738254183530808,2526
"buil",1,2526,282,2526,"num",2526,6,0.888361045130641,0.001,0.738254183530808,2526
"nei",1,2526,282,2526,"num",2526,6,0.888361045130641,0.001,0.738254183530808,2526
"infP",55,2526,165,46,"num",2407,6,0.888361045130641,0.001,0.738254183530808,2526
"sus",1,2526,173,2526,"num",2526,7,0.931512272367379,0.001,0.738254183530808,2526
"fam",1,2526,173,2526,"num",2526,7,0.931512272367379,0.001,0.738254183530808,2526
"buil",1,2526,173,2526,"num",2526,7,0.931512272367379,0.001,0.738254183530808,2526
"nei",1,2526,173,2526,"num",2526,7,0.931512272367379,0.001,0.738254183530808,2526
"infP",57,2526,171,45,"num",2400,7,0.931512272367379,0.001,0.738254183530808,2526
"sus",1,2526,68,2526,"num",2526,8,0.973079968329374,0.001,0.738254183530808,2526
"fam",1,2526,68,2526,"num",2526,8,0.973079968329374,0.001,0.738254183530808,2526
"buil",1,2526,68,2526,"num",2526,8,0.973079968329374,0.001,0.738254183530808,2526
"nei",1,2526,68,2526,"num",2526,8,0.973079968329374,0.001,0.738254183530808,2526
"infP",64,2526,64,40,"num",2502,8,0.973079968329374,0.001,0.738254183530808,2526
"fam",13,905,840,70,"num",135,1,0.00552486187845304,0.005,0.748725848423783,905
"nei",13,905,841,70,"num",134,1,0.00552486187845304,0.005,0.748725848423783,905
"sus",14,905,849,65,"num",121,1,0.00552486187845304,0.005,0.748725848423783,905
"buil",15,905,845,61,"num",121,1,0.00552486187845304,0.005,0.748725848423783,905
"infP",15,905,863,61,"num",103,1,0.00552486187845304,0.005,0.748725848423783,905
"fam",5,905,730,181,"num",356,2,0.050828729281768,0.005,0.748725848423783,905
"buil",5,905,750,181,"num",336,2,0.050828729281768,0.005,0.748725848423783,905
"nei",5,905,720,181,"num",366,2,0.050828729281768,0.005,0.748725848423783,905
"sus",6,905,695,151,"num",361,2,0.050828729281768,0.005,0.748725848423783,905
"infP",16,905,812,57,"num",150,2,0.050828729281768,0.005,0.748725848423783,905
"sus",3,905,308,302,"num",899,3,0.300552486187845,0.005,0.748725848423783,905
"fam",4,905,404,227,"num",728,3,0.300552486187845,0.005,0.748725848423783,905
"nei",4,905,431,227,"num",701,3,0.300552486187845,0.005,0.748725848423783,905
"buil",5,905,430,181,"num",656,3,0.300552486187845,0.005,0.748725848423783,905
"infP",13,905,585,70,"num",390,3,0.300552486187845,0.005,0.748725848423783,905
"sus",1,905,312,905,"num",905,4,0.65524861878453,0.005,0.748725848423783,905
"fam",1,905,312,905,"num",905,4,0.65524861878453,0.005,0.748725848423783,905
"buil",8,905,127,114,"num",892,4,0.65524861878453,0.005,0.748725848423783,905
"nei",10,905,130,91,"num",866,4,0.65524861878453,0.005,0.748725848423783,905
"infP",21,905,273,44,"num",676,4,0.65524861878453,0.005,0.748725848423783,905
"sus",1,905,202,905,"num",905,5,0.776795580110497,0.005,0.748725848423783,905
"fam",1,905,202,905,"num",905,5,0.776795580110497,0.005,0.748725848423783,905
"buil",1,905,202,905,"num",905,5,0.776795580110497,0.005,0.748725848423783,905
"nei",1,905,202,905,"num",905,5,0.776795580110497,0.005,0.748725848423783,905
"infP",44,905,130,21,"num",796,5,0.776795580110497,0.005,0.748725848423783,905
"sus",1,905,81,905,"num",905,6,0.910497237569061,0.005,0.748725848423783,905
"fam",1,905,81,905,"num",905,6,0.910497237569061,0.005,0.748725848423783,905
"buil",1,905,81,905,"num",905,6,0.910497237569061,0.005,0.748725848423783,905
"nei",1,905,81,905,"num",905,6,0.910497237569061,0.005,0.748725848423783,905
"infP",38,905,76,24,"num",853,6,0.910497237569061,0.005,0.748725848423783,905
"sus",10,2576,2317,258,"num",517,1,0.0100931677018634,0.01,0.73340504146181,2576
"fam",10,2576,2346,258,"num",488,1,0.0100931677018634,0.01,0.73340504146181,2576
"infP",10,2576,2359,258,"num",475,1,0.0100931677018634,0.01,0.73340504146181,2576
"buil",12,2576,2300,215,"num",491,1,0.0100931677018634,0.01,0.73340504146181,2576
"nei",13,2576,2290,199,"num",485,1,0.0100931677018634,0.01,0.73340504146181,2576
"sus",4,2576,1904,644,"num",1316,2,0.0710403726708075,0.01,0.73340504146181,2576
"nei",5,2576,1911,516,"num",1181,2,0.0710403726708075,0.01,0.73340504146181,2576
"fam",6,2576,1869,430,"num",1137,2,0.0710403726708075,0.01,0.73340504146181,2576
"buil",6,2576,1864,430,"num",1142,2,0.0710403726708075,0.01,0.73340504146181,2576
"infP",19,2576,2185,136,"num",527,2,0.0710403726708075,0.01,0.73340504146181,2576
"sus",1,2576,1379,2576,"num",2576,3,0.464673913043478,0.01,0.73340504146181,2576
"fam",1,2576,1379,2576,"num",2576,3,0.464673913043478,0.01,0.73340504146181,2576
"buil",4,2576,724,644,"num",2496,3,0.464673913043478,0.01,0.73340504146181,2576
"nei",7,2576,455,368,"num",2489,3,0.464673913043478,0.01,0.73340504146181,2576
"infP",16,2576,1184,161,"num",1553,3,0.464673913043478,0.01,0.73340504146181,2576
"sus",1,2576,340,2576,"num",2576,4,0.868012422360248,0.01,0.73340504146181,2576
"fam",1,2576,340,2576,"num",2576,4,0.868012422360248,0.01,0.73340504146181,2576
"buil",1,2576,340,2576,"num",2576,4,0.868012422360248,0.01,0.73340504146181,2576
"nei",1,2576,340,2576,"num",2576,4,0.868012422360248,0.01,0.73340504146181,2576
"infP",52,2576,156,50,"num",2470,4,0.868012422360248,0.01,0.73340504146181,2576
"sus",1,2576,132,2576,"num",2576,5,0.948757763975155,0.01,0.73340504146181,2576
"fam",1,2576,132,2576,"num",2576,5,0.948757763975155,0.01,0.73340504146181,2576
"buil",1,2576,132,2576,"num",2576,5,0.948757763975155,0.01,0.73340504146181,2576
"nei",1,2576,132,2576,"num",2576,5,0.948757763975155,0.01,0.73340504146181,2576
"infP",1,2576,132,2576,"num",2576,5,0.948757763975155,0.01,0.73340504146181,2576
"sus",1,2576,28,2576,"num",2576,6,0.989130434782609,0.01,0.73340504146181,2576
"fam",1,2576,28,2576,"num",2576,6,0.989130434782609,0.01,0.73340504146181,2576
"buil",1,2576,28,2576,"num",2576,6,0.989130434782609,0.01,0.73340504146181,2576
"nei",1,2576,28,2576,"num",2576,6,0.989130434782609,0.01,0.73340504146181,2576
"infP",1,2576,28,2576,"num",2576,6,0.989130434782609,0.01,0.73340504146181,2576
"fam",10,2141,1944,215,"num",412,1,0.00980850070060719,0.01,0.74207599532092,2141
"infP",10,2141,1955,215,"num",401,1,0.00980850070060719,0.01,0.74207599532092,2141
"sus",11,2141,1932,195,"num",404,1,0.00980850070060719,0.01,0.74207599532092,2141
"buil",12,2141,1901,179,"num",419,1,0.00980850070060719,0.01,0.74207599532092,2141
"nei",14,2141,1889,153,"num",405,1,0.00980850070060719,0.01,0.74207599532092,2141
"sus",5,2141,1796,429,"num",774,2,0.0340962167211583,0.01,0.74207599532092,2141
"fam",8,2141,1758,268,"num",651,2,0.0340962167211583,0.01,0.74207599532092,2141
"nei",9,2141,1691,238,"num",688,2,0.0340962167211583,0.01,0.74207599532092,2141
"buil",11,2141,1712,195,"num",624,2,0.0340962167211583,0.01,0.74207599532092,2141
"infP",16,2141,1872,134,"num",403,2,0.0340962167211583,0.01,0.74207599532092,2141
"sus",3,2141,1058,714,"num",1797,3,0.208780943484353,0.01,0.74207599532092,2141
"fam",5,2141,1158,429,"num",1412,3,0.208780943484353,0.01,0.74207599532092,2141
"buil",5,2141,1271,429,"num",1299,3,0.208780943484353,0.01,0.74207599532092,2141
"nei",5,2141,1210,429,"num",1360,3,0.208780943484353,0.01,0.74207599532092,2141
"infP",19,2141,1577,113,"num",677,3,0.208780943484353,0.01,0.74207599532092,2141
"sus",1,2141,1130,2141,"num",2141,4,0.472209248014946,0.01,0.74207599532092,2141
"fam",4,2141,708,536,"num",1969,4,0.472209248014946,0.01,0.74207599532092,2141
"nei",7,2141,672,306,"num",1775,4,0.472209248014946,0.01,0.74207599532092,2141
"buil",9,2141,593,238,"num",1786,4,0.472209248014946,0.01,0.74207599532092,2141
"infP",21,2141,1008,102,"num",1235,4,0.472209248014946,0.01,0.74207599532092,2141
"sus",1,2141,719,2141,"num",2141,5,0.664175618869687,0.01,0.74207599532092,2141
"fam",1,2141,719,2141,"num",2141,5,0.664175618869687,0.01,0.74207599532092,2141
"buil",9,2141,261,238,"num",2118,5,0.664175618869687,0.01,0.74207599532092,2141
"infP",19,2141,608,113,"num",1646,5,0.664175618869687,0.01,0.74207599532092,2141
"nei",20,2141,214,108,"num",2035,5,0.664175618869687,0.01,0.74207599532092,2141
"sus",1,2141,419,2141,"num",2141,6,0.80429705744979,0.01,0.74207599532092,2141
"fam",1,2141,419,2141,"num",2141,6,0.80429705744979,0.01,0.74207599532092,2141
"buil",1,2141,419,2141,"num",2141,6,0.80429705744979,0.01,0.74207599532092,2141
"nei",1,2141,419,2141,"num",2141,6,0.80429705744979,0.01,0.74207599532092,2141
"infP",32,2141,352,67,"num",1856,6,0.80429705744979,0.01,0.74207599532092,2141
"sus",1,2141,204,2141,"num",2141,7,0.90471742176553,0.01,0.74207599532092,2141
"fam",1,2141,204,2141,"num",2141,7,0.90471742176553,0.01,0.74207599532092,2141
"buil",1,2141,204,2141,"num",2141,7,0.90471742176553,0.01,0.74207599532092,2141
"nei",1,2141,204,2141,"num",2141,7,0.90471742176553,0.01,0.74207599532092,2141
"infP",35,2141,140,62,"num",2063,7,0.90471742176553,0.01,0.74207599532092,2141
"sus",1,2141,47,2141,"num",2141,8,0.978047641289117,0.01,0.74207599532092,2141
"fam",1,2141,47,2141,"num",2141,8,0.978047641289117,0.01,0.74207599532092,2141
"buil",1,2141,47,2141,"num",2141,8,0.978047641289117,0.01,0.74207599532092,2141
"nei",1,2141,47,2141,"num",2141,8,0.978047641289117,0.01,0.74207599532092,2141
"infP",1,2141,47,2141,"num",2141,8,0.978047641289117,0.01,0.74207599532092,2141
"fam",10,1092,992,110,"num",210,1,0.0100732600732601,0.01,0.718883446021937,1092
"nei",10,1092,983,110,"num",219,1,0.0100732600732601,0.01,0.718883446021937,1092
"buil",12,1092,972,91,"num",211,1,0.0100732600732601,0.01,0.718883446021937,1092
"sus",14,1092,966,78,"num",204,1,0.0100732600732601,0.01,0.718883446021937,1092
"infP",16,1092,1001,69,"num",160,1,0.0100732600732601,0.01,0.718883446021937,1092
"buil",4,1092,856,273,"num",509,2,0.0659340659340659,0.01,0.718883446021937,1092
"nei",4,1092,840,273,"num",525,2,0.0659340659340659,0.01,0.718883446021937,1092
"fam",5,1092,854,219,"num",457,2,0.0659340659340659,0.01,0.718883446021937,1092
"sus",6,1092,738,182,"num",536,2,0.0659340659340659,0.01,0.718883446021937,1092
"infP",18,1092,953,61,"num",200,2,0.0659340659340659,0.01,0.718883446021937,1092
"sus",1,1092,660,1092,"num",1092,3,0.395604395604396,0.01,0.718883446021937,1092
"fam",5,1092,335,219,"num",976,3,0.395604395604396,0.01,0.718883446021937,1092
"buil",10,1092,295,110,"num",907,3,0.395604395604396,0.01,0.718883446021937,1092
"nei",11,1092,291,100,"num",901,3,0.395604395604396,0.01,0.718883446021937,1092
"infP",13,1092,585,84,"num",591,3,0.395604395604396,0.01,0.718883446021937,1092
"sus",1,1092,346,1092,"num",1092,4,0.683150183150183,0.01,0.718883446021937,1092
"fam",1,1092,346,1092,"num",1092,4,0.683150183150183,0.01,0.718883446021937,1092
"buil",1,1092,346,1092,"num",1092,4,0.683150183150183,0.01,0.718883446021937,1092
"nei",11,1092,141,100,"num",1051,4,0.683150183150183,0.01,0.718883446021937,1092
"infP",29,1092,290,38,"num",840,4,0.683150183150183,0.01,0.718883446021937,1092
"sus",1,1092,175,1092,"num",1092,5,0.83974358974359,0.01,0.718883446021937,1092
"fam",1,1092,175,1092,"num",1092,5,0.83974358974359,0.01,0.718883446021937,1092
"buil",1,1092,175,1092,"num",1092,5,0.83974358974359,0.01,0.718883446021937,1092
"nei",1,1092,175,1092,"num",1092,5,0.83974358974359,0.01,0.718883446021937,1092
"infP",28,1092,112,39,"num",1019,5,0.83974358974359,0.01,0.718883446021937,1092
"sus",1,1092,13,1092,"num",1092,6,0.988095238095238,0.01,0.718883446021937,1092
"fam",1,1092,13,1092,"num",1092,6,0.988095238095238,0.01,0.718883446021937,1092
"buil",1,1092,13,1092,"num",1092,6,0.988095238095238,0.01,0.718883446021937,1092
"nei",1,1092,13,1092,"num",1092,6,0.988095238095238,0.01,0.718883446021937,1092
